source,target
CHEMBL.COMPOUND:CHEMBL1200889,DOID:0060498
CHEMBL.COMPOUND:CHEMBL1200889,DOID:0060502
CHEMBL.COMPOUND:CHEMBL1200889,DOID:0060503
CHEMBL.COMPOUND:CHEMBL1200889,DOID:0060504
CHEMBL.COMPOUND:CHEMBL1200889,DOID:0060505
CHEMBL.COMPOUND:CHEMBL1200889,DOID:0060506
CHEMBL.COMPOUND:CHEMBL1200889,DOID:0060507
CHEMBL.COMPOUND:CHEMBL1200889,DOID:0060509
CHEMBL.COMPOUND:CHEMBL1200889,DOID:0060510
CHEMBL.COMPOUND:CHEMBL1200889,DOID:0060511
CHEMBL.COMPOUND:CHEMBL1200889,DOID:0060512
CHEMBL.COMPOUND:CHEMBL1200889,DOID:0060513
CHEMBL.COMPOUND:CHEMBL1200889,DOID:0060514
CHEMBL.COMPOUND:CHEMBL1200889,DOID:0060515
CHEMBL.COMPOUND:CHEMBL1200889,DOID:0060516
CHEMBL.COMPOUND:CHEMBL1200889,DOID:0060517
CHEMBL.COMPOUND:CHEMBL1200889,DOID:0060518
CHEMBL.COMPOUND:CHEMBL1200889,DOID:0060520
CHEMBL.COMPOUND:CHEMBL1200889,DOID:0060523
CHEMBL.COMPOUND:CHEMBL1200889,DOID:0060524
CHEMBL.COMPOUND:CHEMBL1200889,DOID:0060525
CHEMBL.COMPOUND:CHEMBL1200889,DOID:0060526
CHEMBL.COMPOUND:CHEMBL1200889,DOID:0060527
CHEMBL.COMPOUND:CHEMBL1200889,DOID:0060528
CHEMBL.COMPOUND:CHEMBL1200889,DOID:0060529
CHEMBL.COMPOUND:CHEMBL1200889,DOID:0060530
CHEMBL.COMPOUND:CHEMBL1200889,DOID:0060531
CHEMBL.COMPOUND:CHEMBL1479,DOID:13268
CHEMBL.COMPOUND:CHEMBL1479,DOID:1257
CHEMBL.COMPOUND:CHEMBL1479,DOID:12269
CHEMBL.COMPOUND:CHEMBL1479,DOID:11711
CHEMBL.COMPOUND:CHEMBL1479,DOID:11271
CHEMBL.COMPOUND:CHEMBL1479,DOID:4285
CHEMBL.COMPOUND:CHEMBL1479,DOID:2177
CHEMBL.COMPOUND:CHEMBL1479,DOID:9878
CHEMBL.COMPOUND:CHEMBL1479,HP:0031437
CHEMBL.COMPOUND:CHEMBL1479,DOID:0111117
CHEMBL.COMPOUND:CHEMBL1479,DOID:2980
CHEMBL.COMPOUND:CHEMBL1479,DOID:11271
CHEMBL.COMPOUND:CHEMBL1479,DOID:581
CHEMBL.COMPOUND:CHEMBL1479,DOID:557
CHEMBL.COMPOUND:CHEMBL1479,HP:0000077
CHEMBL.COMPOUND:CHEMBL1479,HP:0000112
CHEMBL.COMPOUND:CHEMBL1479,DOID:114
CHEMBL.COMPOUND:CHEMBL1479,DOID:409
CHEMBL.COMPOUND:CHEMBL1479,DOID:0050082
CHEMBL.COMPOUND:CHEMBL1479,HP:0001392
CHEMBL.COMPOUND:CHEMBL2106324,DOID:1257
CHEMBL.COMPOUND:CHEMBL2106324,DOID:12269
CHEMBL.COMPOUND:CHEMBL2106324,DOID:11711
CHEMBL.COMPOUND:CHEMBL2106324,DOID:11271
CHEMBL.COMPOUND:CHEMBL2106324,DOID:4285
CHEMBL.COMPOUND:CHEMBL2106324,DOID:2177
CHEMBL.COMPOUND:CHEMBL2106324,DOID:9878
CHEMBL.COMPOUND:CHEMBL2106324,HP:0031437
CHEMBL.COMPOUND:CHEMBL12856,DOID:13376
CHEMBL.COMPOUND:CHEMBL12856,DOID:57
CHEMBL.COMPOUND:CHEMBL12856,HP:0001659
CHEMBL.COMPOUND:CHEMBL12856,DOID:14265
CHEMBL.COMPOUND:CHEMBL12856,HP:0010444
CHEMBL.COMPOUND:CHEMBL12856,DOID:0060056
CHEMBL.COMPOUND:CHEMBL12856,DOID:0060057
CHEMBL.COMPOUND:CHEMBL12856,DOID:1204
CHEMBL.COMPOUND:CHEMBL12856,DOID:0060496
CHEMBL.COMPOUND:CHEMBL12856,DOID:0060498
CHEMBL.COMPOUND:CHEMBL12856,DOID:0060502
CHEMBL.COMPOUND:CHEMBL12856,DOID:0060503
CHEMBL.COMPOUND:CHEMBL12856,DOID:0060504
CHEMBL.COMPOUND:CHEMBL12856,DOID:0060505
CHEMBL.COMPOUND:CHEMBL12856,DOID:0060506
CHEMBL.COMPOUND:CHEMBL12856,DOID:0060507
CHEMBL.COMPOUND:CHEMBL12856,DOID:0060509
CHEMBL.COMPOUND:CHEMBL12856,DOID:0060510
CHEMBL.COMPOUND:CHEMBL12856,DOID:0060511
CHEMBL.COMPOUND:CHEMBL12856,DOID:0060512
CHEMBL.COMPOUND:CHEMBL12856,DOID:0060513
CHEMBL.COMPOUND:CHEMBL12856,DOID:0060514
CHEMBL.COMPOUND:CHEMBL12856,DOID:0060515
CHEMBL.COMPOUND:CHEMBL12856,DOID:0060516
CHEMBL.COMPOUND:CHEMBL12856,DOID:0060517
CHEMBL.COMPOUND:CHEMBL12856,DOID:0060518
CHEMBL.COMPOUND:CHEMBL12856,DOID:0060520
CHEMBL.COMPOUND:CHEMBL12856,DOID:0060523
CHEMBL.COMPOUND:CHEMBL12856,DOID:0060524
CHEMBL.COMPOUND:CHEMBL12856,DOID:0060525
CHEMBL.COMPOUND:CHEMBL12856,DOID:0060526
CHEMBL.COMPOUND:CHEMBL12856,DOID:0060527
CHEMBL.COMPOUND:CHEMBL12856,DOID:0060528
CHEMBL.COMPOUND:CHEMBL12856,DOID:0060529
CHEMBL.COMPOUND:CHEMBL12856,DOID:0060530
CHEMBL.COMPOUND:CHEMBL12856,DOID:0060531
CHEMBL.COMPOUND:CHEMBL5,DOID:14045
CHEMBL.COMPOUND:CHEMBL1200455,DOID:0060056
CHEMBL.COMPOUND:CHEMBL1200455,DOID:0060057
CHEMBL.COMPOUND:CHEMBL1200455,DOID:1204
CHEMBL.COMPOUND:CHEMBL1200455,DOID:0060496
CHEMBL.COMPOUND:CHEMBL1200455,DOID:0060498
CHEMBL.COMPOUND:CHEMBL1200455,DOID:0060502
CHEMBL.COMPOUND:CHEMBL1200455,DOID:0060503
CHEMBL.COMPOUND:CHEMBL1200455,DOID:0060504
CHEMBL.COMPOUND:CHEMBL1200455,DOID:0060505
CHEMBL.COMPOUND:CHEMBL1200455,DOID:0060506
CHEMBL.COMPOUND:CHEMBL1200455,DOID:0060507
CHEMBL.COMPOUND:CHEMBL1200455,DOID:0060509
CHEMBL.COMPOUND:CHEMBL1200455,DOID:0060510
CHEMBL.COMPOUND:CHEMBL1200455,DOID:0060511
CHEMBL.COMPOUND:CHEMBL1200455,DOID:0060512
CHEMBL.COMPOUND:CHEMBL1200455,DOID:0060513
CHEMBL.COMPOUND:CHEMBL1200455,DOID:0060514
CHEMBL.COMPOUND:CHEMBL1200455,DOID:0060515
CHEMBL.COMPOUND:CHEMBL1200455,DOID:0060516
CHEMBL.COMPOUND:CHEMBL1200455,DOID:0060517
CHEMBL.COMPOUND:CHEMBL1200455,DOID:0060518
CHEMBL.COMPOUND:CHEMBL1200455,DOID:0060520
CHEMBL.COMPOUND:CHEMBL1200455,DOID:0060523
CHEMBL.COMPOUND:CHEMBL1200455,DOID:0060524
CHEMBL.COMPOUND:CHEMBL1200455,DOID:0060525
CHEMBL.COMPOUND:CHEMBL1200455,DOID:0060526
CHEMBL.COMPOUND:CHEMBL1200455,DOID:0060527
CHEMBL.COMPOUND:CHEMBL1200455,DOID:0060528
CHEMBL.COMPOUND:CHEMBL1200455,DOID:0060529
CHEMBL.COMPOUND:CHEMBL1200455,DOID:0060530
CHEMBL.COMPOUND:CHEMBL1200455,DOID:0060531
CHEMBL.COMPOUND:CHEMBL2079587,DOID:10283
CHEMBL.COMPOUND:CHEMBL2079587,HP:0100787
CHEMBL.COMPOUND:CHEMBL2079587,DOID:1257
CHEMBL.COMPOUND:CHEMBL2079587,DOID:12269
CHEMBL.COMPOUND:CHEMBL2079587,DOID:11711
CHEMBL.COMPOUND:CHEMBL2079587,DOID:11271
CHEMBL.COMPOUND:CHEMBL2079587,DOID:4285
CHEMBL.COMPOUND:CHEMBL2079587,DOID:2177
CHEMBL.COMPOUND:CHEMBL2079587,DOID:9878
CHEMBL.COMPOUND:CHEMBL2079587,HP:0031437
CHEMBL.COMPOUND:CHEMBL2079587,DOID:1612
CHEMBL.COMPOUND:CHEMBL2079587,HP:0100013
CHEMBL.COMPOUND:CHEMBL2079587,DOID:2527
CHEMBL.COMPOUND:CHEMBL79,DOID:0060056
CHEMBL.COMPOUND:CHEMBL79,DOID:0060057
CHEMBL.COMPOUND:CHEMBL79,DOID:1204
CHEMBL.COMPOUND:CHEMBL79,DOID:0060496
CHEMBL.COMPOUND:CHEMBL79,DOID:0060498
CHEMBL.COMPOUND:CHEMBL79,DOID:0060502
CHEMBL.COMPOUND:CHEMBL79,DOID:0060503
CHEMBL.COMPOUND:CHEMBL79,DOID:0060504
CHEMBL.COMPOUND:CHEMBL79,DOID:0060505
CHEMBL.COMPOUND:CHEMBL79,DOID:0060506
CHEMBL.COMPOUND:CHEMBL79,DOID:0060507
CHEMBL.COMPOUND:CHEMBL79,DOID:0060509
CHEMBL.COMPOUND:CHEMBL79,DOID:0060510
CHEMBL.COMPOUND:CHEMBL79,DOID:0060511
CHEMBL.COMPOUND:CHEMBL79,DOID:0060512
CHEMBL.COMPOUND:CHEMBL79,DOID:0060513
CHEMBL.COMPOUND:CHEMBL79,DOID:0060514
CHEMBL.COMPOUND:CHEMBL79,DOID:0060515
CHEMBL.COMPOUND:CHEMBL79,DOID:0060516
CHEMBL.COMPOUND:CHEMBL79,DOID:0060517
CHEMBL.COMPOUND:CHEMBL79,DOID:0060518
CHEMBL.COMPOUND:CHEMBL79,DOID:0060520
CHEMBL.COMPOUND:CHEMBL79,DOID:0060523
CHEMBL.COMPOUND:CHEMBL79,DOID:0060524
CHEMBL.COMPOUND:CHEMBL79,DOID:0060525
CHEMBL.COMPOUND:CHEMBL79,DOID:0060526
CHEMBL.COMPOUND:CHEMBL79,DOID:0060527
CHEMBL.COMPOUND:CHEMBL79,DOID:0060528
CHEMBL.COMPOUND:CHEMBL79,DOID:0060529
CHEMBL.COMPOUND:CHEMBL79,DOID:0060530
CHEMBL.COMPOUND:CHEMBL79,DOID:0060531
CHEMBL.COMPOUND:CHEMBL976,DOID:11680
CHEMBL.COMPOUND:CHEMBL1201109,DOID:0060056
CHEMBL.COMPOUND:CHEMBL1201109,DOID:0060057
CHEMBL.COMPOUND:CHEMBL1201109,DOID:1204
CHEMBL.COMPOUND:CHEMBL1201109,DOID:0060496
CHEMBL.COMPOUND:CHEMBL1201109,DOID:0060498
CHEMBL.COMPOUND:CHEMBL1201109,DOID:0060502
CHEMBL.COMPOUND:CHEMBL1201109,DOID:0060503
CHEMBL.COMPOUND:CHEMBL1201109,DOID:0060504
CHEMBL.COMPOUND:CHEMBL1201109,DOID:0060505
CHEMBL.COMPOUND:CHEMBL1201109,DOID:0060506
CHEMBL.COMPOUND:CHEMBL1201109,DOID:0060507
CHEMBL.COMPOUND:CHEMBL1201109,DOID:0060509
CHEMBL.COMPOUND:CHEMBL1201109,DOID:0060510
CHEMBL.COMPOUND:CHEMBL1201109,DOID:0060511
CHEMBL.COMPOUND:CHEMBL1201109,DOID:0060512
CHEMBL.COMPOUND:CHEMBL1201109,DOID:0060513
CHEMBL.COMPOUND:CHEMBL1201109,DOID:0060514
CHEMBL.COMPOUND:CHEMBL1201109,DOID:0060515
CHEMBL.COMPOUND:CHEMBL1201109,DOID:0060516
CHEMBL.COMPOUND:CHEMBL1201109,DOID:0060517
CHEMBL.COMPOUND:CHEMBL1201109,DOID:0060518
CHEMBL.COMPOUND:CHEMBL1201109,DOID:0060520
CHEMBL.COMPOUND:CHEMBL1201109,DOID:0060523
CHEMBL.COMPOUND:CHEMBL1201109,DOID:0060524
CHEMBL.COMPOUND:CHEMBL1201109,DOID:0060525
CHEMBL.COMPOUND:CHEMBL1201109,DOID:0060526
CHEMBL.COMPOUND:CHEMBL1201109,DOID:0060527
CHEMBL.COMPOUND:CHEMBL1201109,DOID:0060528
CHEMBL.COMPOUND:CHEMBL1201109,DOID:0060529
CHEMBL.COMPOUND:CHEMBL1201109,DOID:0060530
CHEMBL.COMPOUND:CHEMBL1201109,DOID:0060531
CHEMBL.COMPOUND:CHEMBL1237054,DOID:0090107
CHEMBL.COMPOUND:CHEMBL1237054,DOID:0090108
CHEMBL.COMPOUND:CHEMBL1237054,DOID:0090109
CHEMBL.COMPOUND:CHEMBL1237054,DOID:13670
CHEMBL.COMPOUND:CHEMBL1237054,DOID:13670
CHEMBL.COMPOUND:CHEMBL1237054,HP:0002901
CHEMBL.COMPOUND:CHEMBL1237054,DOID:0110003
CHEMBL.COMPOUND:CHEMBL1237054,DOID:1227
CHEMBL.COMPOUND:CHEMBL1237054,DOID:0060551
CHEMBL.COMPOUND:CHEMBL1237054,DOID:11248
CHEMBL.COMPOUND:CHEMBL1237054,DOID:2213
CHEMBL.COMPOUND:CHEMBL1237054,DOID:0050014
CHEMBL.COMPOUND:CHEMBL1237054,HP:0001928
CHEMBL.COMPOUND:CHEMBL1237054,DOID:1588
CHEMBL.COMPOUND:CHEMBL1237054,HP:0001873
CHEMBL.COMPOUND:CHEMBL1237054,DOID:1247
CHEMBL.COMPOUND:CHEMBL1237054,HP:0003256
CHEMBL.COMPOUND:CHEMBL1237054,HP:0001928
CHEMBL.COMPOUND:CHEMBL193,DOID:5844
CHEMBL.COMPOUND:CHEMBL193,HP:0001658
CHEMBL.COMPOUND:CHEMBL193,HP:0002615
CHEMBL.COMPOUND:CHEMBL1187846,DOID:8437
CHEMBL.COMPOUND:CHEMBL1187846,HP:0005214
CHEMBL.COMPOUND:CHEMBL1187846,DOID:0111045
CHEMBL.COMPOUND:CHEMBL1187846,DOID:0111046
CHEMBL.COMPOUND:CHEMBL1187846,DOID:0111047
CHEMBL.COMPOUND:CHEMBL1187846,DOID:0111048
CHEMBL.COMPOUND:CHEMBL1187846,DOID:0111051
CHEMBL.COMPOUND:CHEMBL1187846,DOID:0111053
CHEMBL.COMPOUND:CHEMBL1187846,DOID:0111055
CHEMBL.COMPOUND:CHEMBL1187846,DOID:0111057
CHEMBL.COMPOUND:CHEMBL1187846,DOID:0111058
CHEMBL.COMPOUND:CHEMBL1187846,DOID:0060691
CHEMBL.COMPOUND:CHEMBL1187846,DOID:0060692
CHEMBL.COMPOUND:CHEMBL1187846,HP:0031803
CHEMBL.COMPOUND:CHEMBL1187846,DOID:7997
CHEMBL.COMPOUND:CHEMBL1187846,DOID:12839
CHEMBL.COMPOUND:CHEMBL1187846,DOID:757
CHEMBL.COMPOUND:CHEMBL1187846,HP:0001649
CHEMBL.COMPOUND:CHEMBL1187846,DOID:13550
CHEMBL.COMPOUND:CHEMBL1187846,OMIM:254200
CHEMBL.COMPOUND:CHEMBL1187846,DOID:437
CHEMBL.COMPOUND:CHEMBL1201649,DOID:409
CHEMBL.COMPOUND:CHEMBL1201649,DOID:0050082
CHEMBL.COMPOUND:CHEMBL1201649,HP:0001392
CHEMBL.COMPOUND:CHEMBL1201649,DOID:1257
CHEMBL.COMPOUND:CHEMBL1201649,DOID:12269
CHEMBL.COMPOUND:CHEMBL1201649,DOID:11711
CHEMBL.COMPOUND:CHEMBL1201649,DOID:11271
CHEMBL.COMPOUND:CHEMBL1201649,DOID:4285
CHEMBL.COMPOUND:CHEMBL1201649,DOID:2177
CHEMBL.COMPOUND:CHEMBL1201649,DOID:9878
CHEMBL.COMPOUND:CHEMBL1201649,HP:0031437
CHEMBL.COMPOUND:CHEMBL1201649,HP:0001907
CHEMBL.COMPOUND:CHEMBL1201649,DOID:1612
CHEMBL.COMPOUND:CHEMBL1201649,HP:0100013
CHEMBL.COMPOUND:CHEMBL1201649,DOID:3875
CHEMBL.COMPOUND:CHEMBL1201649,HP:0004418
CHEMBL.COMPOUND:CHEMBL1201468,HP:0001907
CHEMBL.COMPOUND:CHEMBL1201467,HP:0001907
CHEMBL.COMPOUND:CHEMBL1201466,HP:0001907
CHEMBL.COMPOUND:CHEMBL1201468,DOID:1257
CHEMBL.COMPOUND:CHEMBL1201468,DOID:12269
CHEMBL.COMPOUND:CHEMBL1201468,DOID:11711
CHEMBL.COMPOUND:CHEMBL1201468,DOID:11271
CHEMBL.COMPOUND:CHEMBL1201468,DOID:4285
CHEMBL.COMPOUND:CHEMBL1201468,DOID:2177
CHEMBL.COMPOUND:CHEMBL1201468,DOID:9878
CHEMBL.COMPOUND:CHEMBL1201468,HP:0031437
CHEMBL.COMPOUND:CHEMBL1201467,DOID:1257
CHEMBL.COMPOUND:CHEMBL1201467,DOID:12269
CHEMBL.COMPOUND:CHEMBL1201467,DOID:11711
CHEMBL.COMPOUND:CHEMBL1201467,DOID:11271
CHEMBL.COMPOUND:CHEMBL1201467,DOID:4285
CHEMBL.COMPOUND:CHEMBL1201467,DOID:2177
CHEMBL.COMPOUND:CHEMBL1201467,DOID:9878
CHEMBL.COMPOUND:CHEMBL1201467,HP:0031437
CHEMBL.COMPOUND:CHEMBL1201466,DOID:1257
CHEMBL.COMPOUND:CHEMBL1201466,DOID:12269
CHEMBL.COMPOUND:CHEMBL1201466,DOID:11711
CHEMBL.COMPOUND:CHEMBL1201466,DOID:11271
CHEMBL.COMPOUND:CHEMBL1201466,DOID:4285
CHEMBL.COMPOUND:CHEMBL1201466,DOID:2177
CHEMBL.COMPOUND:CHEMBL1201466,DOID:9878
CHEMBL.COMPOUND:CHEMBL1201466,HP:0031437
CHEMBL.COMPOUND:CHEMBL1201468,DOID:3875
CHEMBL.COMPOUND:CHEMBL1201468,HP:0004418
CHEMBL.COMPOUND:CHEMBL1201467,DOID:3875
CHEMBL.COMPOUND:CHEMBL1201467,HP:0004418
CHEMBL.COMPOUND:CHEMBL1201466,DOID:3875
CHEMBL.COMPOUND:CHEMBL1201466,HP:0004418
CHEMBL.COMPOUND:CHEMBL1201468,DOID:1612
CHEMBL.COMPOUND:CHEMBL1201468,HP:0100013
CHEMBL.COMPOUND:CHEMBL1201467,DOID:1612
CHEMBL.COMPOUND:CHEMBL1201467,HP:0100013
CHEMBL.COMPOUND:CHEMBL1201466,DOID:1612
CHEMBL.COMPOUND:CHEMBL1201466,HP:0100013
CHEMBL.COMPOUND:CHEMBL1201039,DOID:1257
CHEMBL.COMPOUND:CHEMBL1201039,DOID:12269
CHEMBL.COMPOUND:CHEMBL1201039,DOID:11711
CHEMBL.COMPOUND:CHEMBL1201039,DOID:11271
CHEMBL.COMPOUND:CHEMBL1201039,DOID:4285
CHEMBL.COMPOUND:CHEMBL1201039,DOID:2177
CHEMBL.COMPOUND:CHEMBL1201039,DOID:9878
CHEMBL.COMPOUND:CHEMBL1201039,HP:0031437
CHEMBL.COMPOUND:CHEMBL1201039,DOID:9518
CHEMBL.COMPOUND:CHEMBL1201039,DOID:1074
CHEMBL.COMPOUND:CHEMBL1201039,HP:0000083
CHEMBL.COMPOUND:CHEMBL1201039,DOID:2983
CHEMBL.COMPOUND:CHEMBL1201039,HP:0100519
CHEMBL.COMPOUND:CHEMBL1201027,DOID:0060056
CHEMBL.COMPOUND:CHEMBL1201027,DOID:0060057
CHEMBL.COMPOUND:CHEMBL1201027,DOID:1204
CHEMBL.COMPOUND:CHEMBL1201027,DOID:0060496
CHEMBL.COMPOUND:CHEMBL1201027,DOID:0060498
CHEMBL.COMPOUND:CHEMBL1201027,DOID:0060502
CHEMBL.COMPOUND:CHEMBL1201027,DOID:0060503
CHEMBL.COMPOUND:CHEMBL1201027,DOID:0060504
CHEMBL.COMPOUND:CHEMBL1201027,DOID:0060505
CHEMBL.COMPOUND:CHEMBL1201027,DOID:0060506
CHEMBL.COMPOUND:CHEMBL1201027,DOID:0060507
CHEMBL.COMPOUND:CHEMBL1201027,DOID:0060509
CHEMBL.COMPOUND:CHEMBL1201027,DOID:0060510
CHEMBL.COMPOUND:CHEMBL1201027,DOID:0060511
CHEMBL.COMPOUND:CHEMBL1201027,DOID:0060512
CHEMBL.COMPOUND:CHEMBL1201027,DOID:0060513
CHEMBL.COMPOUND:CHEMBL1201027,DOID:0060514
CHEMBL.COMPOUND:CHEMBL1201027,DOID:0060515
CHEMBL.COMPOUND:CHEMBL1201027,DOID:0060516
CHEMBL.COMPOUND:CHEMBL1201027,DOID:0060517
CHEMBL.COMPOUND:CHEMBL1201027,DOID:0060518
CHEMBL.COMPOUND:CHEMBL1201027,DOID:0060520
CHEMBL.COMPOUND:CHEMBL1201027,DOID:0060523
CHEMBL.COMPOUND:CHEMBL1201027,DOID:0060524
CHEMBL.COMPOUND:CHEMBL1201027,DOID:0060525
CHEMBL.COMPOUND:CHEMBL1201027,DOID:0060526
CHEMBL.COMPOUND:CHEMBL1201027,DOID:0060527
CHEMBL.COMPOUND:CHEMBL1201027,DOID:0060528
CHEMBL.COMPOUND:CHEMBL1201027,DOID:0060529
CHEMBL.COMPOUND:CHEMBL1201027,DOID:0060530
CHEMBL.COMPOUND:CHEMBL1201027,DOID:0060531
CHEMBL.COMPOUND:CHEMBL1201027,DOID:8577
CHEMBL.COMPOUND:CHEMBL1201027,HP:0100279
CHEMBL.COMPOUND:CHEMBL1201027,DOID:11248
CHEMBL.COMPOUND:CHEMBL1201027,DOID:2213
CHEMBL.COMPOUND:CHEMBL1201027,DOID:0050014
CHEMBL.COMPOUND:CHEMBL1201027,HP:0001928
CHEMBL.COMPOUND:CHEMBL1201027,DOID:11606
CHEMBL.COMPOUND:CHEMBL1201027,HP:0001649
CHEMBL.COMPOUND:CHEMBL1201027,DOID:13550
CHEMBL.COMPOUND:CHEMBL1201027,DOID:8437
CHEMBL.COMPOUND:CHEMBL1201027,HP:0005214
CHEMBL.COMPOUND:CHEMBL240597,DOID:4989
CHEMBL.COMPOUND:CHEMBL240597,DOID:10312
CHEMBL.COMPOUND:CHEMBL240597,HP:0001733
CHEMBL.COMPOUND:CHEMBL240597,DOID:409
CHEMBL.COMPOUND:CHEMBL240597,DOID:0050082
CHEMBL.COMPOUND:CHEMBL240597,HP:0001392
CHEMBL.COMPOUND:CHEMBL1501,DOID:0060056
CHEMBL.COMPOUND:CHEMBL1501,DOID:0060057
CHEMBL.COMPOUND:CHEMBL1501,DOID:1204
CHEMBL.COMPOUND:CHEMBL1501,DOID:0060496
CHEMBL.COMPOUND:CHEMBL1501,DOID:0060498
CHEMBL.COMPOUND:CHEMBL1501,DOID:0060502
CHEMBL.COMPOUND:CHEMBL1501,DOID:0060503
CHEMBL.COMPOUND:CHEMBL1501,DOID:0060504
CHEMBL.COMPOUND:CHEMBL1501,DOID:0060505
CHEMBL.COMPOUND:CHEMBL1501,DOID:0060506
CHEMBL.COMPOUND:CHEMBL1501,DOID:0060507
CHEMBL.COMPOUND:CHEMBL1501,DOID:0060509
CHEMBL.COMPOUND:CHEMBL1501,DOID:0060510
CHEMBL.COMPOUND:CHEMBL1501,DOID:0060511
CHEMBL.COMPOUND:CHEMBL1501,DOID:0060512
CHEMBL.COMPOUND:CHEMBL1501,DOID:0060513
CHEMBL.COMPOUND:CHEMBL1501,DOID:0060514
CHEMBL.COMPOUND:CHEMBL1501,DOID:0060515
CHEMBL.COMPOUND:CHEMBL1501,DOID:0060516
CHEMBL.COMPOUND:CHEMBL1501,DOID:0060517
CHEMBL.COMPOUND:CHEMBL1501,DOID:0060518
CHEMBL.COMPOUND:CHEMBL1501,DOID:0060520
CHEMBL.COMPOUND:CHEMBL1501,DOID:0060523
CHEMBL.COMPOUND:CHEMBL1501,DOID:0060524
CHEMBL.COMPOUND:CHEMBL1501,DOID:0060525
CHEMBL.COMPOUND:CHEMBL1501,DOID:0060526
CHEMBL.COMPOUND:CHEMBL1501,DOID:0060527
CHEMBL.COMPOUND:CHEMBL1501,DOID:0060528
CHEMBL.COMPOUND:CHEMBL1501,DOID:0060529
CHEMBL.COMPOUND:CHEMBL1501,DOID:0060530
CHEMBL.COMPOUND:CHEMBL1501,DOID:0060531
CHEMBL.COMPOUND:CHEMBL1200585,DOID:1257
CHEMBL.COMPOUND:CHEMBL1200585,DOID:12269
CHEMBL.COMPOUND:CHEMBL1200585,DOID:11711
CHEMBL.COMPOUND:CHEMBL1200585,DOID:11271
CHEMBL.COMPOUND:CHEMBL1200585,DOID:4285
CHEMBL.COMPOUND:CHEMBL1200585,DOID:2177
CHEMBL.COMPOUND:CHEMBL1200585,DOID:9878
CHEMBL.COMPOUND:CHEMBL1200585,HP:0031437
CHEMBL.COMPOUND:CHEMBL1200585,HP:0001399
CHEMBL.COMPOUND:CHEMBL1200585,DOID:2527
CHEMBL.COMPOUND:CHEMBL1200585,DOID:10283
CHEMBL.COMPOUND:CHEMBL1200585,HP:0100787
CHEMBL.COMPOUND:CHEMBL1200585,DOID:1614
CHEMBL.COMPOUND:CHEMBL1577,DOID:9518
CHEMBL.COMPOUND:CHEMBL1577,DOID:1074
CHEMBL.COMPOUND:CHEMBL1577,HP:0000083
CHEMBL.COMPOUND:CHEMBL1577,DOID:2983
CHEMBL.COMPOUND:CHEMBL1577,HP:0100519
CHEMBL.COMPOUND:CHEMBL1233,OMIM:176000
CHEMBL.COMPOUND:CHEMBL1233,DOID:3890
CHEMBL.COMPOUND:CHEMBL24,HP:0030149
CHEMBL.COMPOUND:CHEMBL24,DOID:13884
CHEMBL.COMPOUND:CHEMBL24,HP:0011704
CHEMBL.COMPOUND:CHEMBL24,DOID:0060828
CHEMBL.COMPOUND:CHEMBL24,DOID:6000
CHEMBL.COMPOUND:CHEMBL24,HP:0001635
CHEMBL.COMPOUND:CHEMBL24,DOID:1257
CHEMBL.COMPOUND:CHEMBL24,DOID:12269
CHEMBL.COMPOUND:CHEMBL24,DOID:11711
CHEMBL.COMPOUND:CHEMBL24,DOID:11271
CHEMBL.COMPOUND:CHEMBL24,DOID:4285
CHEMBL.COMPOUND:CHEMBL24,DOID:2177
CHEMBL.COMPOUND:CHEMBL24,DOID:9878
CHEMBL.COMPOUND:CHEMBL24,HP:0031437
CHEMBL.COMPOUND:CHEMBL24,DOID:11396
CHEMBL.COMPOUND:CHEMBL24,HP:0100598
CHEMBL.COMPOUND:CHEMBL24,HP:0001662
CHEMBL.COMPOUND:CHEMBL24,HP:0002615
CHEMBL.COMPOUND:CHEMBL1766,DOID:0060056
CHEMBL.COMPOUND:CHEMBL1766,DOID:0060057
CHEMBL.COMPOUND:CHEMBL1766,DOID:1204
CHEMBL.COMPOUND:CHEMBL1766,DOID:0060496
CHEMBL.COMPOUND:CHEMBL1766,DOID:0060498
CHEMBL.COMPOUND:CHEMBL1766,DOID:0060502
CHEMBL.COMPOUND:CHEMBL1766,DOID:0060503
CHEMBL.COMPOUND:CHEMBL1766,DOID:0060504
CHEMBL.COMPOUND:CHEMBL1766,DOID:0060505
CHEMBL.COMPOUND:CHEMBL1766,DOID:0060506
CHEMBL.COMPOUND:CHEMBL1766,DOID:0060507
CHEMBL.COMPOUND:CHEMBL1766,DOID:0060509
CHEMBL.COMPOUND:CHEMBL1766,DOID:0060510
CHEMBL.COMPOUND:CHEMBL1766,DOID:0060511
CHEMBL.COMPOUND:CHEMBL1766,DOID:0060512
CHEMBL.COMPOUND:CHEMBL1766,DOID:0060513
CHEMBL.COMPOUND:CHEMBL1766,DOID:0060514
CHEMBL.COMPOUND:CHEMBL1766,DOID:0060515
CHEMBL.COMPOUND:CHEMBL1766,DOID:0060516
CHEMBL.COMPOUND:CHEMBL1766,DOID:0060517
CHEMBL.COMPOUND:CHEMBL1766,DOID:0060518
CHEMBL.COMPOUND:CHEMBL1766,DOID:0060520
CHEMBL.COMPOUND:CHEMBL1766,DOID:0060523
CHEMBL.COMPOUND:CHEMBL1766,DOID:0060524
CHEMBL.COMPOUND:CHEMBL1766,DOID:0060525
