GO:0035265	organ growth
GO:0015496	putrescine:ornithine antiporter activity
GO:1903825	organic acid transmembrane transport
GO:0050756	fractalkine metabolic process
GO:1901218	negative regulation of holin activity
GO:1904029	regulation of cyclin-dependent protein kinase activity
GO:0007112	male meiosis cytokinesis
GO:0099505	regulation of presynaptic membrane potential
GO:0060018	astrocyte fate commitment
GO:2001099	maltotetraose transport
GO:0072039	regulation of mesenchymal cell apoptotic process involved in nephron morphogenesis
GO:0048877	homeostasis of number of retina cells
GO:0060841	venous blood vessel development
GO:1900781	fumiquinazoline C biosynthetic process
GO:0003406	retinal pigment epithelium development
GO:0042337	cuticle development involved in chitin-based cuticle molting cycle
GO:0016076	snRNA catabolic process
GO:1900778	fumiquinazoline A biosynthetic process
GO:0051139	metal ion:proton antiporter activity
GO:0009300	antisense RNA transcription
GO:0033084	regulation of immature T cell proliferation in thymus
GO:1905611	negative regulation of mRNA cap binding
GO:0043858	arginine:ornithine antiporter activity
GO:0072721	cellular response to dithiothreitol
GO:0018142	protein-DNA covalent cross-linking
GO:0050817	coagulation
GO:0018287	iron incorporation into iron-sulfur cluster via tris-L-cysteinyl triiron tetrasulfide
GO:0018144	RNA-protein covalent cross-linking
GO:0032924	activin receptor signaling pathway
GO:0061925	negative regulation of formation of radial glial scaffolds
GO:0043872	lysine:cadaverine antiporter activity
GO:1902463	protein localization to cell leading edge
GO:0005278	acetylcholine:proton antiporter activity
GO:0045774	negative regulation of beta 2 integrin biosynthetic process
GO:0039017	pattern specification involved in pronephros development
GO:2001169	regulation of ATP biosynthetic process
GO:0003169	coronary vein morphogenesis
GO:0018293	protein-FAD linkage
GO:0000415	negative regulation of histone H3-K36 methylation
GO:0010999	regulation of eIF2 alpha phosphorylation by heme
GO:1905185	microtubule sliding involved in mitotic metaphase chromosome recapture
GO:0042330	taxis
GO:0061298	retina vasculature development in camera-type eye
GO:0044667	(R)-carnitine:4-(trimethylammonio)butanoate antiporter activity
GO:0061227	pattern specification involved in mesonephros development
GO:1903097	regulation of CENP-A containing nucleosome assembly
GO:0003325	pancreatic PP cell development
GO:0043862	arginine:agmatine antiporter activity
GO:0032544	plastid translation
GO:0060840	artery development
GO:0044627	modulation of complement activation, classical pathway in other organism
GO:1905878	invadopodium disassembly
GO:1901586	negative regulation of acid-sensing ion channel activity
GO:0002258	positive regulation of kinin cascade
GO:0043861	agmatine:putrescine antiporter activity
GO:0097092	polyacyltrehalose metabolic process
GO:0043048	dolichyl monophosphate biosynthetic process
GO:0007320	insemination
GO:0060361	flight
GO:0005451	monovalent cation:proton antiporter activity
GO:0070907	histidine:histamine antiporter activity
GO:0060836	lymphatic endothelial cell differentiation
GO:1901504	triazole transport
GO:1900784	fumiquinazoline F biosynthetic process
GO:0071608	macrophage inflammatory protein-1 alpha production
GO:0009868	jasmonic acid and ethylene-dependent systemic resistance, jasmonic acid mediated signaling pathway
GO:0010763	positive regulation of fibroblast migration
GO:0045007	depurination
GO:0097012	response to granulocyte macrophage colony-stimulating factor
GO:1904476	negative regulation of Ras GTPase binding
GO:2000710	negative regulation of maintenance of meiotic sister chromatid cohesion, centromeric
GO:0071313	cellular response to caffeine
GO:2000713	negative regulation of maintenance of meiotic sister chromatid cohesion, arms
GO:0051169	nuclear transport
GO:0060016	granulosa cell development
GO:0031203	posttranslational protein targeting to membrane, docking
GO:0006351	transcription, DNA-templated
GO:1990506	mitotic DNA-dependent DNA replication
GO:0036309	protein localization to M-band
GO:0043586	tongue development
GO:1902251	negative regulation of erythrocyte apoptotic process
GO:1904973	positive regulation of viral translation
GO:0060036	notochord cell vacuolation
GO:1903779	regulation of cardiac conduction
GO:0086064	cell communication by electrical coupling involved in cardiac conduction
GO:0039712	induction by virus of host catalytic activity
GO:0048203	vesicle targeting, trans-Golgi to endosome
GO:0001742	oenocyte differentiation
GO:0045165	cell fate commitment
GO:0006829	zinc ion transport
GO:2001168	positive regulation of histone H2B ubiquitination
GO:0021542	dentate gyrus development
GO:1904562	phosphatidylinositol 5-phosphate metabolic process
GO:1903848	negative regulation of aorta morphogenesis
GO:0000025	maltose catabolic process
GO:0002026	regulation of the force of heart contraction
GO:0090693	plant organ senescence
GO:0001705	ectoderm formation
GO:1905673	positive regulation of lysosome organization
GO:0120112	UDP-glucose transmembrane transport into endoplasmic reticulum
GO:0060078	regulation of postsynaptic membrane potential
GO:0010882	regulation of cardiac muscle contraction by calcium ion signaling
GO:0045944	positive regulation of transcription by RNA polymerase II
GO:0098696	regulation of neurotransmitter receptor localization to postsynaptic specialization membrane
GO:0036211	protein modification process
GO:0033158	regulation of protein import into nucleus, translocation
GO:0046058	cAMP metabolic process
GO:0033602	negative regulation of dopamine secretion
GO:2001258	negative regulation of cation channel activity
GO:0072337	modified amino acid transport
GO:0001323	age-dependent general metabolic decline involved in chronological cell aging
GO:0080171	lytic vacuole organization
GO:0006883	cellular sodium ion homeostasis
GO:0000398	mRNA splicing, via spliceosome
GO:0006882	cellular zinc ion homeostasis
GO:1903272	positive regulation of cytoplasmic translational elongation through polyproline stretches
GO:0006289	nucleotide-excision repair
GO:0010881	regulation of cardiac muscle contraction by regulation of the release of sequestered calcium ion
GO:0016999	antibiotic metabolic process
GO:0018935	aerobic nitrilotriacetate metabolic process
GO:0036270	response to diuretic
GO:0098655	cation transmembrane transport
GO:0035847	uterine epithelium development
GO:0006308	DNA catabolic process
GO:1902519	response to docetaxel trihydrate
GO:0001321	age-dependent general metabolic decline involved in replicative cell aging
GO:1903071	positive regulation of ER-associated ubiquitin-dependent protein catabolic process
GO:0080114	positive regulation of glycine hydroxymethyltransferase activity
GO:0060690	epithelial cell differentiation involved in salivary gland development
GO:0052535	positive regulation by organism of systemic acquired resistance in other organism involved in symbiotic interaction
GO:0042429	serotonin catabolic process
GO:1905124	negative regulation of glucosylceramidase activity
GO:1904228	positive regulation of glycogen synthase activity, transferring glucose-1-phosphate
GO:0019553	glutamate catabolic process via L-citramalate
GO:0060989	lipid tube assembly involved in organelle fusion
GO:0021853	cerebral cortex GABAergic interneuron migration
GO:1904941	positive regulation of DNA nucleotidylexotransferase activity
GO:0061216	regulation of transcription from RNA polymerase II promoter involved in mesonephros development
GO:0048664	neuron fate determination
GO:0035128	post-embryonic forelimb morphogenesis
GO:0048295	positive regulation of isotype switching to IgE isotypes
GO:0050691	regulation of defense response to virus by host
GO:0072310	glomerular epithelial cell development
GO:1905162	regulation of phagosome maturation
GO:0052532	positive regulation by organism of induced systemic resistance in other organism involved in symbiotic interaction
GO:0009398	FMN biosynthetic process
GO:1900323	positive regulation of maltotetraose transport
GO:0052130	negative aerotaxis
GO:0051562	negative regulation of mitochondrial calcium ion concentration
GO:0002718	regulation of cytokine production involved in immune response
GO:0060339	negative regulation of type I interferon-mediated signaling pathway
GO:1905171	positive regulation of protein localization to phagocytic vesicle
GO:1902334	fructose export from vacuole to cytoplasm
GO:1904225	positive regulation of glucuronosyltransferase activity
GO:0032308	positive regulation of prostaglandin secretion
GO:0046946	hydroxylysine metabolic process
GO:0052382	induction by organism of innate immune response in other organism involved in symbiotic interaction
GO:0042118	endothelial cell activation
GO:0009231	riboflavin biosynthetic process
GO:0052166	positive regulation by symbiont of host innate immune response
GO:0098739	import across plasma membrane
GO:0050720	interleukin-1 beta biosynthetic process
GO:0048864	stem cell development
GO:0090390	phagosome acidification involved in apoptotic cell clearance
GO:1902475	L-alpha-amino acid transmembrane transport
GO:0052257	pathogen-associated molecular pattern dependent induction by organism of innate immune response of other organism involved in symbiotic interaction
GO:0031175	neuron projection development
GO:1905469	negative regulation of clathrin-coated pit assembly
GO:0015909	long-chain fatty acid transport
GO:0061341	non-canonical Wnt signaling pathway involved in heart development
GO:1905033	positive regulation of membrane repolarization during cardiac muscle cell action potential
GO:0010614	negative regulation of cardiac muscle hypertrophy
GO:0034982	mitochondrial protein processing
GO:0050978	magnetoreception by sensory perception of electrical stimulus
GO:1902266	cellular abscisic acid homeostasis
GO:2000985	positive regulation of ATP citrate synthase activity
GO:0033189	response to vitamin A
GO:0014876	response to injury involved in regulation of muscle adaptation
GO:0090668	endothelial cell chemotaxis to vascular endothelial growth factor
GO:1905672	negative regulation of lysosome organization
GO:0071249	cellular response to nitrate
GO:1990689	endoplasmic reticulum-Golgi intermediate compartment (ERGIC) derived vesicle fusion with Golgi cis cisterna membrane
GO:0061525	hindgut development
GO:1904431	positive regulation of t-circle formation
GO:0010065	primary meristem tissue development
GO:1901007	(S)-scoulerine metabolic process
GO:0090139	mitochondrial DNA packaging
GO:0035830	palmatine metabolic process
GO:1990672	medial-Golgi-derived vesicle fusion with Golgi trans cisterna membrane
GO:0008065	establishment of blood-nerve barrier
GO:0061772	drug transport across blood-nerve barrier
GO:0099155	synaptic transmission, noradrenergic
GO:0031952	regulation of protein autophosphorylation
GO:0002527	vasodilation involved in acute inflammatory response
GO:0051025	negative regulation of immunoglobulin secretion
GO:0036386	bacterial nucleoid DNA packaging
GO:0016267	O-glycan processing, core 1
GO:0046445	benzyl isoquinoline alkaloid metabolic process
GO:0090493	catecholamine uptake
GO:0016333	morphogenesis of follicular epithelium
GO:0002893	negative regulation of type II hypersensitivity
GO:0021862	early neuron differentiation in forebrain
GO:0033148	positive regulation of intracellular estrogen receptor signaling pathway
GO:0048826	cotyledon morphogenesis
GO:0071274	isoquinoline alkaloid catabolic process
GO:1990690	Golgi medial cisterna-derived vesicle fusion with Golgi cis cisterna membrane
GO:0052707	N-alpha,N-alpha,N-alpha-trimethyl-L-histidine biosynthesis from histidine
GO:2001291	codeine metabolic process
GO:0070152	mitochondrial isoleucyl-tRNA aminoacylation
GO:0021989	olfactory cortex development
GO:0060683	regulation of branching involved in salivary gland morphogenesis by epithelial-mesenchymal signaling
GO:1903857	negative regulation of cytokinin dehydrogenase activity
GO:0034248	regulation of cellular amide metabolic process
GO:0043576	regulation of respiratory gaseous exchange
GO:0001555	oocyte growth
GO:0098867	intramembranous bone growth
GO:0016338	calcium-independent cell-cell adhesion via plasma membrane cell-adhesion molecules
GO:0030205	dermatan sulfate metabolic process
GO:0072124	regulation of glomerular mesangial cell proliferation
GO:1900160	plastid DNA packaging
GO:0044879	morphogenesis checkpoint
GO:0010937	regulation of cytoplasmic microtubule depolymerization
GO:0070151	mitochondrial histidyl-tRNA aminoacylation
GO:0007437	adult salivary gland morphogenesis
GO:0071284	cellular response to lead ion
GO:0046519	sphingoid metabolic process
GO:0097393	telomeric repeat-containing RNA transcription
GO:0035167	larval lymph gland hemopoiesis
GO:0036344	platelet morphogenesis
GO:1903348	positive regulation of bicellular tight junction assembly
GO:0048209	regulation of vesicle targeting, to, from or within Golgi
GO:0007323	peptide pheromone maturation
GO:0070673	response to interleukin-18
GO:1903838	negative regulation of mRNA 3'-UTR binding
GO:0033075	isoquinoline alkaloid biosynthetic process
GO:2000278	regulation of DNA biosynthetic process
GO:0008365	adult chitin-based cuticle development
GO:0019852	L-ascorbic acid metabolic process
GO:0045595	regulation of cell differentiation
GO:1900017	positive regulation of cytokine production involved in inflammatory response
GO:0043393	regulation of protein binding
GO:1902337	regulation of apoptotic process involved in morphogenesis
GO:0008362	chitin-based embryonic cuticle biosynthetic process
GO:2000315	positive regulation of fibroblast growth factor receptor signaling pathway involved in neural plate anterior/posterior pattern formation
GO:0050719	interleukin-1 alpha biosynthetic process
GO:1900875	heptadec-1-ene biosynthetic process
GO:0002343	peripheral B cell selection
GO:0070293	renal absorption
GO:0070508	cholesterol import
GO:0098915	membrane repolarization during ventricular cardiac muscle cell action potential
GO:0018953	p-cymene metabolic process
GO:0043507	positive regulation of JUN kinase activity
GO:0018216	peptidyl-arginine methylation
GO:0045903	positive regulation of translational fidelity
GO:0050930	induction of positive chemotaxis
GO:0038168	epidermal growth factor receptor signaling pathway via I-kappaB kinase/NF-kappaB cascade
GO:0097704	cellular response to oscillatory fluid shear stress
GO:0007520	myoblast fusion
GO:0006812	cation transport
GO:0030185	nitric oxide transport
GO:0042088	T-helper 1 type immune response
GO:2000909	regulation of sterol import
GO:0050764	regulation of phagocytosis
GO:2000650	negative regulation of sodium ion transmembrane transporter activity
GO:1901541	ent-pimara-8(14),15-diene biosynthetic process
GO:0001935	endothelial cell proliferation
GO:0010107	potassium ion import
GO:0034433	steroid esterification
GO:0001175	transcriptional start site selection at RNA polymerase III promoter
GO:0010899	regulation of phosphatidylcholine catabolic process
GO:1904533	regulation of telomeric loop disassembly
GO:0090166	Golgi disassembly
GO:0046760	viral budding from Golgi membrane
GO:0010499	proteasomal ubiquitin-independent protein catabolic process
GO:0034605	cellular response to heat
GO:0006364	rRNA processing
GO:1903223	positive regulation of oxidative stress-induced neuron death
GO:0086046	membrane depolarization during SA node cell action potential
GO:0019290	siderophore biosynthetic process
GO:1901246	regulation of lung ciliated cell differentiation
GO:1900217	regulation of apoptotic process involved in metanephric nephron tubule development
GO:0043693	monoterpene biosynthetic process
GO:0007079	mitotic chromosome movement towards spindle pole
GO:0086091	regulation of heart rate by cardiac conduction
GO:0002346	B cell positive selection
GO:0045870	positive regulation of single stranded viral RNA replication via double stranded DNA intermediate
GO:1905299	negative regulation of intestinal epithelial cell development
GO:0001714	endodermal cell fate specification
GO:0019919	peptidyl-arginine methylation, to asymmetrical-dimethyl arginine
GO:0018923	limonene metabolic process
GO:0045138	nematode male tail tip morphogenesis
GO:1904605	positive regulation of advanced glycation end-product receptor activity
GO:0030311	poly-N-acetyllactosamine biosynthetic process
GO:0022406	membrane docking
GO:0044505	positive regulation of G-protein coupled receptor activity in other organism
GO:2000246	positive regulation of FtsZ-dependent cytokinesis
GO:0015628	protein secretion by the type II secretion system
GO:0061442	cardiac muscle cell fate determination
GO:0034765	regulation of ion transmembrane transport
GO:0035461	vitamin transmembrane transport
GO:0086012	membrane depolarization during cardiac muscle cell action potential
GO:2001251	negative regulation of chromosome organization
GO:0010620	negative regulation of transcription by transcription factor catabolism
GO:0044406	adhesion of symbiont to host
GO:0009107	lipoate biosynthetic process
GO:0101007	negative regulation of transcription from RNA polymerase II promoter in response to salt stress
GO:1903684	regulation of border follicle cell migration
GO:0050893	sensory processing
GO:1901748	leukotriene D4 metabolic process
GO:0052212	modification of morphology or physiology of other organism via secreted substance involved in symbiotic interaction
GO:0003254	regulation of membrane depolarization
GO:0001174	transcriptional start site selection at RNA polymerase II promoter
GO:0140052	cellular response to oxidised low-density lipoprotein particle stimulus
GO:1904509	negative regulation of protein localization to basolateral plasma membrane
GO:1903035	negative regulation of response to wounding
GO:1900227	positive regulation of NLRP3 inflammasome complex assembly
GO:2000801	negative regulation of endocardial cushion to mesenchymal transition involved in heart valve formation
GO:0035677	posterior lateral line neuromast hair cell development
GO:0071805	potassium ion transmembrane transport
GO:1902049	neosartoricin catabolic process
GO:0043654	recognition of apoptotic cell
GO:0033344	cholesterol efflux
GO:0000477	generation of mature 5'-end of LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)
GO:1903719	regulation of I-kappaB phosphorylation
GO:1903428	positive regulation of reactive oxygen species biosynthetic process
GO:0045477	regulation of nurse cell apoptotic process
GO:0001176	transcriptional start site selection at bacterial-type RNA polymerase promoter
GO:0010867	positive regulation of triglyceride biosynthetic process
GO:0039656	modulation by virus of host gene expression
GO:0043123	positive regulation of I-kappaB kinase/NF-kappaB signaling
GO:0043534	blood vessel endothelial cell migration
GO:1900847	negative regulation of naphtho-gamma-pyrone biosynthetic process
GO:0035011	melanotic encapsulation of foreign target
GO:0120045	stereocilium maintenance
GO:0044623	positive regulation of cell migration in other organism
GO:0048560	establishment of anatomical structure orientation
GO:0006391	transcription initiation from mitochondrial promoter
GO:1905434	positive regulation of retrograde trans-synaptic signaling by neuropeptide
GO:0032497	detection of lipopolysaccharide
GO:0006446	regulation of translational initiation
GO:0034150	toll-like receptor 6 signaling pathway
GO:0052210	interaction with other organism via protein secreted by type III secretion system involved in symbiotic interaction
GO:0019354	siroheme biosynthetic process
GO:1902202	regulation of hepatocyte growth factor receptor signaling pathway
GO:0032833	negative regulation of CD4-positive, CD25-positive, alpha-beta regulatory T cell differentiation involved in immune response
GO:0042760	very long-chain fatty acid catabolic process
GO:1901858	regulation of mitochondrial DNA metabolic process
GO:0043335	protein unfolding
GO:0002395	immune response in nasopharyngeal-associated lymphoid tissue
GO:2000297	negative regulation of synapse maturation
GO:1904496	positive regulation of substance P secretion, neurotransmission
GO:0106071	positive regulation of adenylate cyclase-activating G-protein coupled receptor signaling pathway
GO:0097588	archaeal or bacterial-type flagellum-dependent cell motility
GO:0051791	medium-chain fatty acid metabolic process
GO:0006139	nucleobase-containing compound metabolic process
GO:0032912	negative regulation of transforming growth factor beta2 production
GO:1902942	negative regulation of voltage-gated chloride channel activity
GO:1905746	positive regulation of mRNA cis splicing, via spliceosome
GO:0051683	establishment of Golgi localization
GO:0022400	regulation of rhodopsin mediated signaling pathway
GO:2000516	positive regulation of CD4-positive, alpha-beta T cell activation
GO:0018908	organosulfide cycle
GO:1990090	cellular response to nerve growth factor stimulus
GO:0018227	peptidyl-S-12-hydroxyfarnesyl-L-cysteine biosynthetic process from peptidyl-cysteine
GO:0009821	alkaloid biosynthetic process
GO:0008594	photoreceptor cell morphogenesis
GO:1904120	positive regulation of otic vesicle morphogenesis
GO:0061048	negative regulation of branching involved in lung morphogenesis
GO:1902979	mitotic DNA replication termination
GO:0061310	canonical Wnt signaling pathway involved in cardiac neural crest cell differentiation involved in heart development
GO:1902116	negative regulation of organelle assembly
GO:1901625	cellular response to ergosterol
GO:1902882	regulation of response to oxidative stress
GO:0099557	trans-synaptic signaling by trans-synaptic complex, modulating synaptic transmission
GO:1904590	negative regulation of protein import
GO:0048628	myoblast maturation
GO:0002157	positive regulation of thyroid hormone mediated signaling pathway
GO:1904031	positive regulation of cyclin-dependent protein kinase activity
GO:0046893	iron incorporation into hydrogenase diiron subcluster via L-cysteine ligation
GO:0021914	negative regulation of smoothened signaling pathway involved in ventral spinal cord patterning
GO:0021841	chemoattraction involved in interneuron migration from the subpallium to the cortex
GO:0002107	generation of mature 3'-end of 5S rRNA generated by RNA polymerase III
GO:0015296	anion:cation symporter activity
GO:0043052	thermotaxis
GO:0051098	regulation of binding
GO:1902268	negative regulation of polyamine transmembrane transport
GO:0035887	aortic smooth muscle cell differentiation
GO:1901471	positive regulation of syringal lignin catabolic process
GO:0006448	regulation of translational elongation
GO:0099590	neurotransmitter receptor internalization
GO:0033243	positive regulation of cellular amine catabolic process
GO:0000732	strand displacement
GO:1904968	positive regulation of attachment of spindle microtubules to kinetochore involved in homologous chromosome segregation
GO:1903268	positive regulation of ornithine catabolic process
GO:1901406	positive regulation of tetrapyrrole catabolic process
GO:1900066	positive regulation of ethanol catabolic process
GO:0044341	sodium-dependent phosphate transport
GO:1904679	myo-inositol import across plasma membrane
GO:2000968	positive regulation of cell wall polysaccharide catabolic process
GO:0044267	cellular protein metabolic process
GO:0043402	glucocorticoid mediated signaling pathway
GO:1905143	eukaryotic translation initiation factor 2 complex assembly
GO:1901319	positive regulation of trehalose catabolic process
GO:0006817	phosphate ion transport
GO:1901763	oxytetracycline biosynthetic process
GO:0042397	phosphagen catabolic process
GO:0030643	cellular phosphate ion homeostasis
GO:0001754	eye photoreceptor cell differentiation
GO:0043627	response to estrogen
GO:0071544	diphosphoinositol polyphosphate catabolic process
GO:1901279	D-ribose 5-phosphate catabolic process
GO:2000825	positive regulation of androgen receptor activity
GO:0016118	carotenoid catabolic process
GO:0033385	geranylgeranyl diphosphate metabolic process
GO:0002450	B cell antigen processing and presentation
GO:0010781	meiotic DNA double-strand break formation involved in meiotic gene conversion
GO:2000106	regulation of leukocyte apoptotic process
GO:2001232	positive regulation of protein localization to prospore membrane
GO:0006049	UDP-N-acetylglucosamine catabolic process
GO:2000996	positive regulation of mannan catabolic process
GO:1900290	positive regulation of coenzyme F420-dependent bicyclic nitroimidazole catabolic process
GO:0016043	cellular component organization
GO:1901436	positive regulation of toluene catabolic process
GO:0035116	embryonic hindlimb morphogenesis
GO:1904389	rod bipolar cell differentiation
GO:0010602	regulation of 1-aminocyclopropane-1-carboxylate metabolic process
GO:0060655	branching involved in mammary gland cord morphogenesis
GO:0032278	positive regulation of gonadotropin secretion
GO:0050891	multicellular organismal water homeostasis
GO:0048559	establishment of floral organ orientation
GO:0071905	protein N-linked glucosylation via asparagine
GO:1905467	positive regulation of G-quadruplex DNA unwinding
GO:1902727	negative regulation of growth factor dependent skeletal muscle satellite cell proliferation
GO:0010549	regulation of membrane disassembly
GO:0007178	transmembrane receptor protein serine/threonine kinase signaling pathway
GO:1903932	regulation of DNA primase activity
GO:0019926	peptidyl-tryptophan oxidation to tryptophyl quinone
GO:1902800	positive regulation of phosphodiesterase I activity
GO:0046986	negative regulation of hemoglobin biosynthetic process
GO:0006187	dGTP biosynthetic process from dGDP
GO:0045637	regulation of myeloid cell differentiation
GO:0060429	epithelium development
GO:0003312	pancreatic PP cell differentiation
GO:0002068	glandular epithelial cell development
GO:0032927	positive regulation of activin receptor signaling pathway
GO:1904560	response to diphenidol
GO:0002796	positive regulation of antimicrobial peptide secretion
GO:1901544	positive regulation of ent-pimara-8(14),15-diene biosynthetic process
GO:0071903	protein N-linked N-acetylglucosaminylation via asparagine
GO:0031641	regulation of myelination
GO:0021685	cerebellar granular layer structural organization
GO:0001946	lymphangiogenesis
GO:0002798	negative regulation of antibacterial peptide secretion
GO:0075203	positive regulation of symbiont penetration hypha formation for entry into host
GO:0007279	pole cell formation
GO:0140077	positive regulation of lipoprotein transport
GO:0001192	maintenance of transcriptional fidelity during DNA-templated transcription elongation
GO:0036246	phytochelatin 2 import into vacuole
GO:0048384	retinoic acid receptor signaling pathway
GO:1902747	negative regulation of lens fiber cell differentiation
GO:0036031	recruitment of mRNA capping enzyme to RNA polymerase II holoenzyme complex
GO:0097751	spore-bearing structure formation
GO:0018171	peptidyl-cysteine oxidation
GO:1905864	regulation of Atg1/ULK1 kinase complex assembly
GO:1990092	calcium-dependent self proteolysis
GO:0070384	Harderian gland development
GO:2000911	positive regulation of sterol import
GO:0071904	protein N-linked N-acetylgalactosaminylation via asparagine
GO:0016090	prenol metabolic process
GO:0003430	growth plate cartilage chondrocyte growth
GO:1902480	protein localization to mitotic spindle
GO:0046830	positive regulation of RNA import into nucleus
GO:0072375	medium-term memory
GO:0006557	S-adenosylmethioninamine biosynthetic process
GO:0072323	chaperone-mediated protein transport across periplasmic space
GO:1900262	regulation of DNA-directed DNA polymerase activity
GO:0010972	negative regulation of G2/M transition of mitotic cell cycle
GO:1900829	D-tyrosine catabolic process
GO:0048480	stigma development
GO:1904391	response to ciliary neurotrophic factor
GO:0120116	glucagon processing
GO:0048732	gland development
GO:0045993	negative regulation of translational initiation by iron
GO:0000712	resolution of meiotic recombination intermediates
GO:0072505	divalent inorganic anion homeostasis
GO:0044821	meiotic telomere tethering at nuclear periphery
GO:0002311	gamma-delta T cell proliferation involved in immune response
GO:0030437	ascospore formation
GO:0006814	sodium ion transport
GO:1900240	negative regulation of phenotypic switching
GO:0046203	spermidine catabolic process
GO:2000355	negative regulation of ovarian follicle development
GO:1903937	response to acrylamide
GO:2000368	positive regulation of acrosomal vesicle exocytosis
GO:0051517	negative regulation of bipolar cell growth
GO:2000176	positive regulation of pro-T cell differentiation
GO:0032752	positive regulation of interleukin-3 production
GO:0015736	hexuronate transmembrane transport
GO:0051083	'de novo' cotranslational protein folding
GO:0001804	negative regulation of type III hypersensitivity
GO:0009446	putrescine biosynthetic process
GO:0031443	fast-twitch skeletal muscle fiber contraction
GO:1905530	negative regulation of uracil import across plasma membrane
GO:1903141	negative regulation of establishment of endothelial barrier
GO:0034775	glutathione transmembrane transport
GO:1901884	4-hydroxycoumarin biosynthetic process
GO:0061446	endocardial cushion cell fate determination
GO:0002853	negative regulation of T cell mediated cytotoxicity directed against tumor cell target
GO:0021868	ventricular zone cell-producing asymmetric radial glial cell division in forebrain
GO:0000760	adaptation to pheromone regulating conjugation with mutual genetic exchange
GO:0031179	peptide modification
GO:0018306	iron incorporation into iron-sulfur cluster via bis-L-cysteinyl-L-N3'-histidino-L-serinyl tetrairon tetrasulfide
GO:2000209	regulation of anoikis
GO:2001192	negative regulation of gamma-delta T cell activation involved in immune response
GO:0001059	transcription by RNA polymerase IV
GO:0014884	detection of muscle inactivity involved in regulation of muscle adaptation
GO:1901243	ATPase-coupled methionine transmembrane transporter activity
GO:0002752	cell surface pattern recognition receptor signaling pathway
GO:0021867	neuron-producing asymmetric radial glial cell division in forebrain
GO:0022883	zinc efflux transmembrane transporter activity
GO:0010869	regulation of receptor biosynthetic process
GO:0009902	chloroplast relocation
GO:0043251	sodium-dependent organic anion transport
GO:0007341	penetration of zona pellucida
GO:0001552	ovarian follicle atresia
GO:0033493	esculetin biosynthetic process
GO:1900803	brevianamide F metabolic process
GO:0033619	membrane protein proteolysis
GO:0044832	positive regulation by virus of host cytokine production
GO:0032756	positive regulation of interleukin-7 production
GO:1901307	positive regulation of spermidine biosynthetic process
GO:0060472	positive regulation of cortical granule exocytosis by positive regulation of cytosolic calcium ion concentration
GO:0048567	ectodermal digestive tract morphogenesis
GO:0046224	bacteriocin metabolic process
GO:1990540	mitochondrial manganese ion transmembrane transport
GO:0043381	negative regulation of memory T cell differentiation
GO:0015721	bile acid and bile salt transport
GO:0070240	negative regulation of activated T cell autonomous cell death
GO:0070295	renal water absorption
GO:0051514	negative regulation of monopolar cell growth
GO:0009057	macromolecule catabolic process
GO:1904187	regulation of transformation of host cell by virus
GO:1902994	regulation of phospholipid efflux
GO:1990440	positive regulation of transcription from RNA polymerase II promoter in response to endoplasmic reticulum stress
GO:0019087	transformation of host cell by virus
GO:0044331	cell-cell adhesion mediated by cadherin
GO:0035291	specification of segmental identity, intercalary segment
GO:0006481	C-terminal protein methylation
GO:0009074	aromatic amino acid family catabolic process
GO:0061357	positive regulation of Wnt protein secretion
GO:0045814	negative regulation of gene expression, epigenetic
GO:0061090	positive regulation of sequestering of zinc ion
GO:0015694	mercury ion transport
GO:0000733	DNA strand renaturation
GO:0060971	embryonic heart tube left/right pattern formation
GO:0007387	anterior compartment pattern formation
GO:1901533	negative regulation of hematopoietic progenitor cell differentiation
GO:0060067	cervix development
GO:0035272	exocrine system development
GO:0030299	intestinal cholesterol absorption
GO:1901086	benzylpenicillin metabolic process
GO:0060662	salivary gland cavitation
GO:0007388	posterior compartment specification
GO:0072077	renal vesicle morphogenesis
GO:0033368	protease localization to mast cell secretory granule
GO:0090656	t-circle formation
GO:0043217	myelin maintenance
GO:0021877	forebrain neuron fate commitment
GO:0006269	DNA replication, synthesis of RNA primer
GO:0033371	T cell secretory granule organization
GO:1903775	regulation of DNA double-strand break processing
GO:0032731	positive regulation of interleukin-1 beta production
GO:0072283	metanephric renal vesicle morphogenesis
GO:0035849	nephric duct elongation
GO:0035846	oviduct epithelium development
GO:0006261	DNA-dependent DNA replication
GO:0006259	DNA metabolic process
GO:0071226	cellular response to molecule of fungal origin
GO:0015723	bilirubin transport
GO:0034435	cholesterol esterification
GO:1902230	negative regulation of intrinsic apoptotic signaling pathway in response to DNA damage
GO:0015797	mannitol transport
GO:0015732	prostaglandin transport
GO:0090133	mesendoderm migration
GO:0033373	maintenance of protease location in mast cell secretory granule
GO:2000768	positive regulation of nephron tubule epithelial cell differentiation
GO:0008053	mitochondrial fusion
GO:1900421	positive regulation of cellular alcohol catabolic process
GO:1901164	negative regulation of trophoblast cell migration
GO:1904853	protein localization to ascospore wall
GO:0034253	positive regulation of cellular amide catabolic process
GO:0014722	regulation of skeletal muscle contraction by calcium ion signaling
GO:0016577	histone demethylation
GO:0045754	positive regulation of acetate catabolic process
GO:0030262	apoptotic nuclear changes
GO:2000883	positive regulation of starch catabolic process
